year,ssb,fis_mort,landings,stockname,species,BMSY,FMSY,bbmsy,ffmsy,ices_subdiv,region_id
1989,439000,0.21,86000,sprat_SDs22_32,sprat,570000,0.26,0.7701754385964912,0.8076923076923076,24,13
1990,571000,0.132,86000,sprat_SDs22_32,sprat,570000,0.26,1.0017543859649123,0.5076923076923077,24,13
1991,776000,0.171,103000,sprat_SDs22_32,sprat,570000,0.26,1.3614035087719298,0.6576923076923077,24,13
1992,1035000,0.2,142000,sprat_SDs22_32,sprat,570000,0.26,1.8157894736842106,0.7692307692307693,24,13
1993,1362000,0.161,178000,sprat_SDs22_32,sprat,570000,0.26,2.389473684210526,0.6192307692307693,24,13
1994,1409000,0.26,289000,sprat_SDs22_32,sprat,570000,0.26,2.4719298245614034,1,24,13
1995,1501000,0.33,313000,sprat_SDs22_32,sprat,570000,0.26,2.6333333333333333,1.2692307692307692,24,13
1996,1923000,0.28,441000,sprat_SDs22_32,sprat,570000,0.26,3.373684210526316,1.076923076923077,24,13
1997,1896000,0.39,529000,sprat_SDs22_32,sprat,570000,0.26,3.3263157894736843,1.5,24,13
1998,1426000,0.38,471000,sprat_SDs22_32,sprat,570000,0.26,2.501754385964912,1.4615384615384615,24,13
1999,1410000,0.36,421000,sprat_SDs22_32,sprat,570000,0.26,2.473684210526316,1.3846153846153846,24,13
2000,1340000,0.31,389000,sprat_SDs22_32,sprat,570000,0.26,2.3508771929824563,1.1923076923076923,24,13
2001,1196000,0.29,342000,sprat_SDs22_32,sprat,570000,0.26,2.0982456140350876,1.1153846153846152,24,13
2002,933000,0.4,343000,sprat_SDs22_32,sprat,570000,0.26,1.6368421052631579,1.5384615384615385,24,13
2003,801000,0.41,308000,sprat_SDs22_32,sprat,570000,0.26,1.4052631578947368,1.5769230769230769,24,13
2004,1010000,0.5,374000,sprat_SDs22_32,sprat,570000,0.26,1.7719298245614035,1.923076923076923,24,13
2005,1277000,0.47,405000,sprat_SDs22_32,sprat,570000,0.26,2.2403508771929825,1.8076923076923075,24,13
2006,1053000,0.39,352000,sprat_SDs22_32,sprat,570000,0.26,1.8473684210526315,1.5,24,13
2007,924000,0.36,388000,sprat_SDs22_32,sprat,570000,0.26,1.6210526315789473,1.3846153846153846,24,13
2008,982000,0.38,381000,sprat_SDs22_32,sprat,570000,0.26,1.7228070175438597,1.4615384615384615,24,13
2009,904000,0.47,407000,sprat_SDs22_32,sprat,570000,0.26,1.5859649122807018,1.8076923076923075,24,13
2010,1032000,0.39,342000,sprat_SDs22_32,sprat,570000,0.26,1.8105263157894738,1.5,24,13
2011,791000,0.37,268000,sprat_SDs22_32,sprat,570000,0.26,1.3877192982456141,1.423076923076923,24,13
2012,694000,0.34,231000,sprat_SDs22_32,sprat,570000,0.26,1.2175438596491228,1.3076923076923077,24,13
2013,699000,0.42,272000,sprat_SDs22_32,sprat,570000,0.26,1.2263157894736842,1.6153846153846152,24,13
2014,645000,0.43,244000,sprat_SDs22_32,sprat,570000,0.26,1.131578947368421,1.6538461538461537,24,13
2015,756000,0.43,247000,sprat_SDs22_32,sprat,570000,0.26,1.3263157894736841,1.6538461538461537,24,13
2016,1174000,0.3,247000,sprat_SDs22_32,sprat,570000,0.26,2.0596491228070177,1.1538461538461537,24,13
2017,1171000,0.32,286000,sprat_SDs22_32,sprat,570000,0.26,2.0543859649122806,1.2307692307692308,24,13
2018,1121000,0.32,308827,sprat_SDs22_32,sprat,570000,0.26,1.9666666666666666,1.2307692307692308,24,13
1974,1097000,0.33,242000,sprat_SDs22_32,sprat,570000,0.26,1.924561403508772,1.2692307692307692,25,14
1975,867000,0.35,201000,sprat_SDs22_32,sprat,570000,0.26,1.5210526315789474,1.346153846153846,25,14
1976,738000,0.32,195000,sprat_SDs22_32,sprat,570000,0.26,1.2947368421052632,1.2307692307692308,25,14
1977,1257000,0.28,181000,sprat_SDs22_32,sprat,570000,0.26,2.205263157894737,1.076923076923077,25,14
1978,866000,0.27,132000,sprat_SDs22_32,sprat,570000,0.26,1.5192982456140351,1.0384615384615385,25,14
1979,498000,0.196,77000,sprat_SDs22_32,sprat,570000,0.26,0.8736842105263158,0.7538461538461538,25,14
1980,311000,0.21,58000,sprat_SDs22_32,sprat,570000,0.26,0.5456140350877193,0.8076923076923076,25,14
1981,268000,0.128,49000,sprat_SDs22_32,sprat,570000,0.26,0.47017543859649125,0.4923076923076923,25,14
1982,340000,0.23,49000,sprat_SDs22_32,sprat,570000,0.26,0.5964912280701754,0.8846153846153846,25,14
1983,478000,0.109,37000,sprat_SDs22_32,sprat,570000,0.26,0.8385964912280702,0.41923076923076924,25,14
1984,691000,0.157,53000,sprat_SDs22_32,sprat,570000,0.26,1.212280701754386,0.6038461538461538,25,14
1985,640000,0.155,70000,sprat_SDs22_32,sprat,570000,0.26,1.1228070175438596,0.5961538461538461,25,14
1986,581000,0.2,76000,sprat_SDs22_32,sprat,570000,0.26,1.0192982456140351,0.7692307692307693,25,14
1987,466000,0.26,88000,sprat_SDs22_32,sprat,570000,0.26,0.8175438596491228,1,25,14
1988,416000,0.23,80000,sprat_SDs22_32,sprat,570000,0.26,0.7298245614035088,0.8846153846153846,25,14
1989,439000,0.21,86000,sprat_SDs22_32,sprat,570000,0.26,0.7701754385964912,0.8076923076923076,25,14
1990,571000,0.132,86000,sprat_SDs22_32,sprat,570000,0.26,1.0017543859649123,0.5076923076923077,25,14
1991,776000,0.171,103000,sprat_SDs22_32,sprat,570000,0.26,1.3614035087719298,0.6576923076923077,25,14
1992,1035000,0.2,142000,sprat_SDs22_32,sprat,570000,0.26,1.8157894736842106,0.7692307692307693,25,14
1993,1362000,0.161,178000,sprat_SDs22_32,sprat,570000,0.26,2.389473684210526,0.6192307692307693,25,14
1994,1409000,0.26,289000,sprat_SDs22_32,sprat,570000,0.26,2.4719298245614034,1,25,14
1995,1501000,0.33,313000,sprat_SDs22_32,sprat,570000,0.26,2.6333333333333333,1.2692307692307692,25,14
1996,1923000,0.28,441000,sprat_SDs22_32,sprat,570000,0.26,3.373684210526316,1.076923076923077,25,14
1997,1896000,0.39,529000,sprat_SDs22_32,sprat,570000,0.26,3.3263157894736843,1.5,25,14
1998,1426000,0.38,471000,sprat_SDs22_32,sprat,570000,0.26,2.501754385964912,1.4615384615384615,25,14
1999,1410000,0.36,421000,sprat_SDs22_32,sprat,570000,0.26,2.473684210526316,1.3846153846153846,25,14
2000,1340000,0.31,389000,sprat_SDs22_32,sprat,570000,0.26,2.3508771929824563,1.1923076923076923,25,14
2001,1196000,0.29,342000,sprat_SDs22_32,sprat,570000,0.26,2.0982456140350876,1.1153846153846152,25,14
2002,933000,0.4,343000,sprat_SDs22_32,sprat,570000,0.26,1.6368421052631579,1.5384615384615385,25,14
2003,801000,0.41,308000,sprat_SDs22_32,sprat,570000,0.26,1.4052631578947368,1.5769230769230769,25,14
2004,1010000,0.5,374000,sprat_SDs22_32,sprat,570000,0.26,1.7719298245614035,1.923076923076923,25,14
2005,1277000,0.47,405000,sprat_SDs22_32,sprat,570000,0.26,2.2403508771929825,1.8076923076923075,25,14
2006,1053000,0.39,352000,sprat_SDs22_32,sprat,570000,0.26,1.8473684210526315,1.5,25,14
2007,924000,0.36,388000,sprat_SDs22_32,sprat,570000,0.26,1.6210526315789473,1.3846153846153846,25,14
2008,982000,0.38,381000,sprat_SDs22_32,sprat,570000,0.26,1.7228070175438597,1.4615384615384615,25,14
2009,904000,0.47,407000,sprat_SDs22_32,sprat,570000,0.26,1.5859649122807018,1.8076923076923075,25,14
2010,1032000,0.39,342000,sprat_SDs22_32,sprat,570000,0.26,1.8105263157894738,1.5,25,14
2011,791000,0.37,268000,sprat_SDs22_32,sprat,570000,0.26,1.3877192982456141,1.423076923076923,25,14
2012,694000,0.34,231000,sprat_SDs22_32,sprat,570000,0.26,1.2175438596491228,1.3076923076923077,25,14
2013,699000,0.42,272000,sprat_SDs22_32,sprat,570000,0.26,1.2263157894736842,1.6153846153846152,25,14
2014,645000,0.43,244000,sprat_SDs22_32,sprat,570000,0.26,1.131578947368421,1.6538461538461537,25,14
2015,756000,0.43,247000,sprat_SDs22_32,sprat,570000,0.26,1.3263157894736841,1.6538461538461537,25,14
2016,1174000,0.3,247000,sprat_SDs22_32,sprat,570000,0.26,2.0596491228070177,1.1538461538461537,25,14
2017,1171000,0.32,286000,sprat_SDs22_32,sprat,570000,0.26,2.0543859649122806,1.2307692307692308,25,14
2018,1121000,0.32,308827,sprat_SDs22_32,sprat,570000,0.26,1.9666666666666666,1.2307692307692308,25,14
1974,1097000,0.33,242000,sprat_SDs22_32,sprat,570000,0.26,1.924561403508772,1.2692307692307692,25,15
1975,867000,0.35,201000,sprat_SDs22_32,sprat,570000,0.26,1.5210526315789474,1.346153846153846,25,15
1976,738000,0.32,195000,sprat_SDs22_32,sprat,570000,0.26,1.2947368421052632,1.2307692307692308,25,15
1977,1257000,0.28,181000,sprat_SDs22_32,sprat,570000,0.26,2.205263157894737,1.076923076923077,25,15
1978,866000,0.27,132000,sprat_SDs22_32,sprat,570000,0.26,1.5192982456140351,1.0384615384615385,25,15
1979,498000,0.196,77000,sprat_SDs22_32,sprat,570000,0.26,0.8736842105263158,0.7538461538461538,25,15
1980,311000,0.21,58000,sprat_SDs22_32,sprat,570000,0.26,0.5456140350877193,0.8076923076923076,25,15
1981,268000,0.128,49000,sprat_SDs22_32,sprat,570000,0.26,0.47017543859649125,0.4923076923076923,25,15
1982,340000,0.23,49000,sprat_SDs22_32,sprat,570000,0.26,0.5964912280701754,0.8846153846153846,25,15
1983,478000,0.109,37000,sprat_SDs22_32,sprat,570000,0.26,0.8385964912280702,0.41923076923076924,25,15
1984,691000,0.157,53000,sprat_SDs22_32,sprat,570000,0.26,1.212280701754386,0.6038461538461538,25,15
1985,640000,0.155,70000,sprat_SDs22_32,sprat,570000,0.26,1.1228070175438596,0.5961538461538461,25,15
1986,581000,0.2,76000,sprat_SDs22_32,sprat,570000,0.26,1.0192982456140351,0.7692307692307693,25,15
1987,466000,0.26,88000,sprat_SDs22_32,sprat,570000,0.26,0.8175438596491228,1,25,15
1988,416000,0.23,80000,sprat_SDs22_32,sprat,570000,0.26,0.7298245614035088,0.8846153846153846,25,15
1989,439000,0.21,86000,sprat_SDs22_32,sprat,570000,0.26,0.7701754385964912,0.8076923076923076,25,15
1990,571000,0.132,86000,sprat_SDs22_32,sprat,570000,0.26,1.0017543859649123,0.5076923076923077,25,15
1991,776000,0.171,103000,sprat_SDs22_32,sprat,570000,0.26,1.3614035087719298,0.6576923076923077,25,15
1992,1035000,0.2,142000,sprat_SDs22_32,sprat,570000,0.26,1.8157894736842106,0.7692307692307693,25,15
1993,1362000,0.161,178000,sprat_SDs22_32,sprat,570000,0.26,2.389473684210526,0.6192307692307693,25,15
1994,1409000,0.26,289000,sprat_SDs22_32,sprat,570000,0.26,2.4719298245614034,1,25,15
1995,1501000,0.33,313000,sprat_SDs22_32,sprat,570000,0.26,2.6333333333333333,1.2692307692307692,25,15
1996,1923000,0.28,441000,sprat_SDs22_32,sprat,570000,0.26,3.373684210526316,1.076923076923077,25,15
1997,1896000,0.39,529000,sprat_SDs22_32,sprat,570000,0.26,3.3263157894736843,1.5,25,15
1998,1426000,0.38,471000,sprat_SDs22_32,sprat,570000,0.26,2.501754385964912,1.4615384615384615,25,15
1999,1410000,0.36,421000,sprat_SDs22_32,sprat,570000,0.26,2.473684210526316,1.3846153846153846,25,15
2000,1340000,0.31,389000,sprat_SDs22_32,sprat,570000,0.26,2.3508771929824563,1.1923076923076923,25,15
2001,1196000,0.29,342000,sprat_SDs22_32,sprat,570000,0.26,2.0982456140350876,1.1153846153846152,25,15
2002,933000,0.4,343000,sprat_SDs22_32,sprat,570000,0.26,1.6368421052631579,1.5384615384615385,25,15
2003,801000,0.41,308000,sprat_SDs22_32,sprat,570000,0.26,1.4052631578947368,1.5769230769230769,25,15
2004,1010000,0.5,374000,sprat_SDs22_32,sprat,570000,0.26,1.7719298245614035,1.923076923076923,25,15
2005,1277000,0.47,405000,sprat_SDs22_32,sprat,570000,0.26,2.2403508771929825,1.8076923076923075,25,15
2006,1053000,0.39,352000,sprat_SDs22_32,sprat,570000,0.26,1.8473684210526315,1.5,25,15
2007,924000,0.36,388000,sprat_SDs22_32,sprat,570000,0.26,1.6210526315789473,1.3846153846153846,25,15
2008,982000,0.38,381000,sprat_SDs22_32,sprat,570000,0.26,1.7228070175438597,1.4615384615384615,25,15
2009,904000,0.47,407000,sprat_SDs22_32,sprat,570000,0.26,1.5859649122807018,1.8076923076923075,25,15
2010,1032000,0.39,342000,sprat_SDs22_32,sprat,570000,0.26,1.8105263157894738,1.5,25,15
2011,791000,0.37,268000,sprat_SDs22_32,sprat,570000,0.26,1.3877192982456141,1.423076923076923,25,15
2012,694000,0.34,231000,sprat_SDs22_32,sprat,570000,0.26,1.2175438596491228,1.3076923076923077,25,15
2013,699000,0.42,272000,sprat_SDs22_32,sprat,570000,0.26,1.2263157894736842,1.6153846153846152,25,15
2014,645000,0.43,244000,sprat_SDs22_32,sprat,570000,0.26,1.131578947368421,1.6538461538461537,25,15
2015,756000,0.43,247000,sprat_SDs22_32,sprat,570000,0.26,1.3263157894736841,1.6538461538461537,25,15
2016,1174000,0.3,247000,sprat_SDs22_32,sprat,570000,0.26,2.0596491228070177,1.1538461538461537,25,15
2017,1171000,0.32,286000,sprat_SDs22_32,sprat,570000,0.26,2.0543859649122806,1.2307692307692308,25,15
2018,1121000,0.32,308827,sprat_SDs22_32,sprat,570000,0.26,1.9666666666666666,1.2307692307692308,25,15
1974,1097000,0.33,242000,sprat_SDs22_32,sprat,570000,0.26,1.924561403508772,1.2692307692307692,24,16
1975,867000,0.35,201000,sprat_SDs22_32,sprat,570000,0.26,1.5210526315789474,1.346153846153846,24,16
1976,738000,0.32,195000,sprat_SDs22_32,sprat,570000,0.26,1.2947368421052632,1.2307692307692308,24,16
1977,1257000,0.28,181000,sprat_SDs22_32,sprat,570000,0.26,2.205263157894737,1.076923076923077,24,16
1978,866000,0.27,132000,sprat_SDs22_32,sprat,570000,0.26,1.5192982456140351,1.0384615384615385,24,16
1979,498000,0.196,77000,sprat_SDs22_32,sprat,570000,0.26,0.8736842105263158,0.7538461538461538,24,16
1980,311000,0.21,58000,sprat_SDs22_32,sprat,570000,0.26,0.5456140350877193,0.8076923076923076,24,16
1981,268000,0.128,49000,sprat_SDs22_32,sprat,570000,0.26,0.47017543859649125,0.4923076923076923,24,16
1982,340000,0.23,49000,sprat_SDs22_32,sprat,570000,0.26,0.5964912280701754,0.8846153846153846,24,16
1983,478000,0.109,37000,sprat_SDs22_32,sprat,570000,0.26,0.8385964912280702,0.41923076923076924,24,16
1984,691000,0.157,53000,sprat_SDs22_32,sprat,570000,0.26,1.212280701754386,0.6038461538461538,24,16
1985,640000,0.155,70000,sprat_SDs22_32,sprat,570000,0.26,1.1228070175438596,0.5961538461538461,24,16
1986,581000,0.2,76000,sprat_SDs22_32,sprat,570000,0.26,1.0192982456140351,0.7692307692307693,24,16
1987,466000,0.26,88000,sprat_SDs22_32,sprat,570000,0.26,0.8175438596491228,1,24,16
1988,416000,0.23,80000,sprat_SDs22_32,sprat,570000,0.26,0.7298245614035088,0.8846153846153846,24,16
1989,439000,0.21,86000,sprat_SDs22_32,sprat,570000,0.26,0.7701754385964912,0.8076923076923076,24,16
1990,571000,0.132,86000,sprat_SDs22_32,sprat,570000,0.26,1.0017543859649123,0.5076923076923077,24,16
1991,776000,0.171,103000,sprat_SDs22_32,sprat,570000,0.26,1.3614035087719298,0.6576923076923077,24,16
1992,1035000,0.2,142000,sprat_SDs22_32,sprat,570000,0.26,1.8157894736842106,0.7692307692307693,24,16
1993,1362000,0.161,178000,sprat_SDs22_32,sprat,570000,0.26,2.389473684210526,0.6192307692307693,24,16
1994,1409000,0.26,289000,sprat_SDs22_32,sprat,570000,0.26,2.4719298245614034,1,24,16
1995,1501000,0.33,313000,sprat_SDs22_32,sprat,570000,0.26,2.6333333333333333,1.2692307692307692,24,16
1996,1923000,0.28,441000,sprat_SDs22_32,sprat,570000,0.26,3.373684210526316,1.076923076923077,24,16
1997,1896000,0.39,529000,sprat_SDs22_32,sprat,570000,0.26,3.3263157894736843,1.5,24,16
1998,1426000,0.38,471000,sprat_SDs22_32,sprat,570000,0.26,2.501754385964912,1.4615384615384615,24,16
1999,1410000,0.36,421000,sprat_SDs22_32,sprat,570000,0.26,2.473684210526316,1.3846153846153846,24,16
2000,1340000,0.31,389000,sprat_SDs22_32,sprat,570000,0.26,2.3508771929824563,1.1923076923076923,24,16
2001,1196000,0.29,342000,sprat_SDs22_32,sprat,570000,0.26,2.0982456140350876,1.1153846153846152,24,16
2002,933000,0.4,343000,sprat_SDs22_32,sprat,570000,0.26,1.6368421052631579,1.5384615384615385,24,16
2003,801000,0.41,308000,sprat_SDs22_32,sprat,570000,0.26,1.4052631578947368,1.5769230769230769,24,16
2004,1010000,0.5,374000,sprat_SDs22_32,sprat,570000,0.26,1.7719298245614035,1.923076923076923,24,16
2005,1277000,0.47,405000,sprat_SDs22_32,sprat,570000,0.26,2.2403508771929825,1.8076923076923075,24,16
2006,1053000,0.39,352000,sprat_SDs22_32,sprat,570000,0.26,1.8473684210526315,1.5,24,16
2007,924000,0.36,388000,sprat_SDs22_32,sprat,570000,0.26,1.6210526315789473,1.3846153846153846,24,16
2008,982000,0.38,381000,sprat_SDs22_32,sprat,570000,0.26,1.7228070175438597,1.4615384615384615,24,16
2009,904000,0.47,407000,sprat_SDs22_32,sprat,570000,0.26,1.5859649122807018,1.8076923076923075,24,16
2010,1032000,0.39,342000,sprat_SDs22_32,sprat,570000,0.26,1.8105263157894738,1.5,24,16
2011,791000,0.37,268000,sprat_SDs22_32,sprat,570000,0.26,1.3877192982456141,1.423076923076923,24,16
2012,694000,0.34,231000,sprat_SDs22_32,sprat,570000,0.26,1.2175438596491228,1.3076923076923077,24,16
2013,699000,0.42,272000,sprat_SDs22_32,sprat,570000,0.26,1.2263157894736842,1.6153846153846152,24,16
2014,645000,0.43,244000,sprat_SDs22_32,sprat,570000,0.26,1.131578947368421,1.6538461538461537,24,16
2015,756000,0.43,247000,sprat_SDs22_32,sprat,570000,0.26,1.3263157894736841,1.6538461538461537,24,16
2016,1174000,0.3,247000,sprat_SDs22_32,sprat,570000,0.26,2.0596491228070177,1.1538461538461537,24,16
2017,1171000,0.32,286000,sprat_SDs22_32,sprat,570000,0.26,2.0543859649122806,1.2307692307692308,24,16
2018,1121000,0.32,308827,sprat_SDs22_32,sprat,570000,0.26,1.9666666666666666,1.2307692307692308,24,16
1974,1097000,0.33,242000,sprat_SDs22_32,sprat,570000,0.26,1.924561403508772,1.2692307692307692,25,17
1975,867000,0.35,201000,sprat_SDs22_32,sprat,570000,0.26,1.5210526315789474,1.346153846153846,25,17
1976,738000,0.32,195000,sprat_SDs22_32,sprat,570000,0.26,1.2947368421052632,1.2307692307692308,25,17
1977,1257000,0.28,181000,sprat_SDs22_32,sprat,570000,0.26,2.205263157894737,1.076923076923077,25,17
1978,866000,0.27,132000,sprat_SDs22_32,sprat,570000,0.26,1.5192982456140351,1.0384615384615385,25,17
1979,498000,0.196,77000,sprat_SDs22_32,sprat,570000,0.26,0.8736842105263158,0.7538461538461538,25,17
1980,311000,0.21,58000,sprat_SDs22_32,sprat,570000,0.26,0.5456140350877193,0.8076923076923076,25,17
1981,268000,0.128,49000,sprat_SDs22_32,sprat,570000,0.26,0.47017543859649125,0.4923076923076923,25,17
1982,340000,0.23,49000,sprat_SDs22_32,sprat,570000,0.26,0.5964912280701754,0.8846153846153846,25,17
1983,478000,0.109,37000,sprat_SDs22_32,sprat,570000,0.26,0.8385964912280702,0.41923076923076924,25,17
1984,691000,0.157,53000,sprat_SDs22_32,sprat,570000,0.26,1.212280701754386,0.6038461538461538,25,17
1985,640000,0.155,70000,sprat_SDs22_32,sprat,570000,0.26,1.1228070175438596,0.5961538461538461,25,17
1986,581000,0.2,76000,sprat_SDs22_32,sprat,570000,0.26,1.0192982456140351,0.7692307692307693,25,17
1987,466000,0.26,88000,sprat_SDs22_32,sprat,570000,0.26,0.8175438596491228,1,25,17
1988,416000,0.23,80000,sprat_SDs22_32,sprat,570000,0.26,0.7298245614035088,0.8846153846153846,25,17
1989,439000,0.21,86000,sprat_SDs22_32,sprat,570000,0.26,0.7701754385964912,0.8076923076923076,25,17
1990,571000,0.132,86000,sprat_SDs22_32,sprat,570000,0.26,1.0017543859649123,0.5076923076923077,25,17
1991,776000,0.171,103000,sprat_SDs22_32,sprat,570000,0.26,1.3614035087719298,0.6576923076923077,25,17
1992,1035000,0.2,142000,sprat_SDs22_32,sprat,570000,0.26,1.8157894736842106,0.7692307692307693,25,17
1993,1362000,0.161,178000,sprat_SDs22_32,sprat,570000,0.26,2.389473684210526,0.6192307692307693,25,17
1994,1409000,0.26,289000,sprat_SDs22_32,sprat,570000,0.26,2.4719298245614034,1,25,17
1995,1501000,0.33,313000,sprat_SDs22_32,sprat,570000,0.26,2.6333333333333333,1.2692307692307692,25,17
1996,1923000,0.28,441000,sprat_SDs22_32,sprat,570000,0.26,3.373684210526316,1.076923076923077,25,17
1997,1896000,0.39,529000,sprat_SDs22_32,sprat,570000,0.26,3.3263157894736843,1.5,25,17
1998,1426000,0.38,471000,sprat_SDs22_32,sprat,570000,0.26,2.501754385964912,1.4615384615384615,25,17
1999,1410000,0.36,421000,sprat_SDs22_32,sprat,570000,0.26,2.473684210526316,1.3846153846153846,25,17
2000,1340000,0.31,389000,sprat_SDs22_32,sprat,570000,0.26,2.3508771929824563,1.1923076923076923,25,17
2001,1196000,0.29,342000,sprat_SDs22_32,sprat,570000,0.26,2.0982456140350876,1.1153846153846152,25,17
2002,933000,0.4,343000,sprat_SDs22_32,sprat,570000,0.26,1.6368421052631579,1.5384615384615385,25,17
2003,801000,0.41,308000,sprat_SDs22_32,sprat,570000,0.26,1.4052631578947368,1.5769230769230769,25,17
2004,1010000,0.5,374000,sprat_SDs22_32,sprat,570000,0.26,1.7719298245614035,1.923076923076923,25,17
2005,1277000,0.47,405000,sprat_SDs22_32,sprat,570000,0.26,2.2403508771929825,1.8076923076923075,25,17
2006,1053000,0.39,352000,sprat_SDs22_32,sprat,570000,0.26,1.8473684210526315,1.5,25,17
2007,924000,0.36,388000,sprat_SDs22_32,sprat,570000,0.26,1.6210526315789473,1.3846153846153846,25,17
2008,982000,0.38,381000,sprat_SDs22_32,sprat,570000,0.26,1.7228070175438597,1.4615384615384615,25,17
2009,904000,0.47,407000,sprat_SDs22_32,sprat,570000,0.26,1.5859649122807018,1.8076923076923075,25,17
2010,1032000,0.39,342000,sprat_SDs22_32,sprat,570000,0.26,1.8105263157894738,1.5,25,17
2011,791000,0.37,268000,sprat_SDs22_32,sprat,570000,0.26,1.3877192982456141,1.423076923076923,25,17
2012,694000,0.34,231000,sprat_SDs22_32,sprat,570000,0.26,1.2175438596491228,1.3076923076923077,25,17
2013,699000,0.42,272000,sprat_SDs22_32,sprat,570000,0.26,1.2263157894736842,1.6153846153846152,25,17
2014,645000,0.43,244000,sprat_SDs22_32,sprat,570000,0.26,1.131578947368421,1.6538461538461537,25,17
2015,756000,0.43,247000,sprat_SDs22_32,sprat,570000,0.26,1.3263157894736841,1.6538461538461537,25,17
2016,1174000,0.3,247000,sprat_SDs22_32,sprat,570000,0.26,2.0596491228070177,1.1538461538461537,25,17
2017,1171000,0.32,286000,sprat_SDs22_32,sprat,570000,0.26,2.0543859649122806,1.2307692307692308,25,17
2018,1121000,0.32,308827,sprat_SDs22_32,sprat,570000,0.26,1.9666666666666666,1.2307692307692308,25,17
1974,1097000,0.33,242000,sprat_SDs22_32,sprat,570000,0.26,1.924561403508772,1.2692307692307692,26,18
1975,867000,0.35,201000,sprat_SDs22_32,sprat,570000,0.26,1.5210526315789474,1.346153846153846,26,18
1976,738000,0.32,195000,sprat_SDs22_32,sprat,570000,0.26,1.2947368421052632,1.2307692307692308,26,18
1977,1257000,0.28,181000,sprat_SDs22_32,sprat,570000,0.26,2.205263157894737,1.076923076923077,26,18
1978,866000,0.27,132000,sprat_SDs22_32,sprat,570000,0.26,1.5192982456140351,1.0384615384615385,26,18
1979,498000,0.196,77000,sprat_SDs22_32,sprat,570000,0.26,0.8736842105263158,0.7538461538461538,26,18
1980,311000,0.21,58000,sprat_SDs22_32,sprat,570000,0.26,0.5456140350877193,0.8076923076923076,26,18
1981,268000,0.128,49000,sprat_SDs22_32,sprat,570000,0.26,0.47017543859649125,0.4923076923076923,26,18
1982,340000,0.23,49000,sprat_SDs22_32,sprat,570000,0.26,0.5964912280701754,0.8846153846153846,26,18
1983,478000,0.109,37000,sprat_SDs22_32,sprat,570000,0.26,0.8385964912280702,0.41923076923076924,26,18
1984,691000,0.157,53000,sprat_SDs22_32,sprat,570000,0.26,1.212280701754386,0.6038461538461538,26,18
1985,640000,0.155,70000,sprat_SDs22_32,sprat,570000,0.26,1.1228070175438596,0.5961538461538461,26,18
1986,581000,0.2,76000,sprat_SDs22_32,sprat,570000,0.26,1.0192982456140351,0.7692307692307693,26,18
1987,466000,0.26,88000,sprat_SDs22_32,sprat,570000,0.26,0.8175438596491228,1,26,18
1988,416000,0.23,80000,sprat_SDs22_32,sprat,570000,0.26,0.7298245614035088,0.8846153846153846,26,18
1989,439000,0.21,86000,sprat_SDs22_32,sprat,570000,0.26,0.7701754385964912,0.8076923076923076,26,18
1990,571000,0.132,86000,sprat_SDs22_32,sprat,570000,0.26,1.0017543859649123,0.5076923076923077,26,18
1991,776000,0.171,103000,sprat_SDs22_32,sprat,570000,0.26,1.3614035087719298,0.6576923076923077,26,18
1992,1035000,0.2,142000,sprat_SDs22_32,sprat,570000,0.26,1.8157894736842106,0.7692307692307693,26,18
1993,1362000,0.161,178000,sprat_SDs22_32,sprat,570000,0.26,2.389473684210526,0.6192307692307693,26,18
1994,1409000,0.26,289000,sprat_SDs22_32,sprat,570000,0.26,2.4719298245614034,1,26,18
1995,1501000,0.33,313000,sprat_SDs22_32,sprat,570000,0.26,2.6333333333333333,1.2692307692307692,26,18
1996,1923000,0.28,441000,sprat_SDs22_32,sprat,570000,0.26,3.373684210526316,1.076923076923077,26,18
1997,1896000,0.39,529000,sprat_SDs22_32,sprat,570000,0.26,3.3263157894736843,1.5,26,18
1998,1426000,0.38,471000,sprat_SDs22_32,sprat,570000,0.26,2.501754385964912,1.4615384615384615,26,18
1999,1410000,0.36,421000,sprat_SDs22_32,sprat,570000,0.26,2.473684210526316,1.3846153846153846,26,18
2000,1340000,0.31,389000,sprat_SDs22_32,sprat,570000,0.26,2.3508771929824563,1.1923076923076923,26,18
2001,1196000,0.29,342000,sprat_SDs22_32,sprat,570000,0.26,2.0982456140350876,1.1153846153846152,26,18
2002,933000,0.4,343000,sprat_SDs22_32,sprat,570000,0.26,1.6368421052631579,1.5384615384615385,26,18
2003,801000,0.41,308000,sprat_SDs22_32,sprat,570000,0.26,1.4052631578947368,1.5769230769230769,26,18
2004,1010000,0.5,374000,sprat_SDs22_32,sprat,570000,0.26,1.7719298245614035,1.923076923076923,26,18
2005,1277000,0.47,405000,sprat_SDs22_32,sprat,570000,0.26,2.2403508771929825,1.8076923076923075,26,18
2006,1053000,0.39,352000,sprat_SDs22_32,sprat,570000,0.26,1.8473684210526315,1.5,26,18
2007,924000,0.36,388000,sprat_SDs22_32,sprat,570000,0.26,1.6210526315789473,1.3846153846153846,26,18
2008,982000,0.38,381000,sprat_SDs22_32,sprat,570000,0.26,1.7228070175438597,1.4615384615384615,26,18
2009,904000,0.47,407000,sprat_SDs22_32,sprat,570000,0.26,1.5859649122807018,1.8076923076923075,26,18
