id,cruise,date,year,month,Latitude,Longitude,chla_ug_l,depth_m,BHI_ID,HELCOM_COASTAL_CODE,HELCOM_ID
201104912,VILMA,2011-05-22,2011,05,57.81,22.89,1.46,16,NA,NA,NA
201104912,VILMA,2011-05-22,2011,05,57.81,22.89,1.66,17,NA,NA,NA
201104912,VILMA,2011-05-22,2011,05,57.81,22.89,1.5,18,NA,NA,NA
201104912,VILMA,2011-05-22,2011,05,57.81,22.89,1.59,19,NA,NA,NA
201104912,VILMA,2011-05-22,2011,05,57.81,22.89,1.39,20,NA,NA,NA
201104912,VILMA,2011-05-22,2011,05,57.81,22.89,1.24,21,NA,NA,NA
201104912,VILMA,2011-05-22,2011,05,57.81,22.89,1.3,22,NA,NA,NA
201104912,VILMA,2011-05-22,2011,05,57.81,22.89,1.47,23,NA,NA,NA
201104912,VILMA,2011-05-22,2011,05,57.81,22.89,1.32,24,NA,NA,NA
201104912,VILMA,2011-05-22,2011,05,57.81,22.89,1.37,25,NA,NA,NA
201104912,VILMA,2011-05-22,2011,05,57.81,22.89,1.33,26,NA,NA,NA
201104912,VILMA,2011-05-22,2011,05,57.81,22.89,1.16,27,NA,NA,NA
201104912,VILMA,2011-05-22,2011,05,57.81,22.89,1.32,28,NA,NA,NA
201104912,VILMA,2011-05-22,2011,05,57.81,22.89,1.58,29,NA,NA,NA
201104912,VILMA,2011-05-22,2011,05,57.81,22.89,1.1,30,NA,NA,NA
201104912,VILMA,2011-05-22,2011,05,57.81,22.89,1.07,31,NA,NA,NA
201104912,VILMA,2011-05-22,2011,05,57.81,22.89,0.99,32,NA,NA,NA
201104912,VILMA,2011-05-22,2011,05,57.81,22.89,1.03,33,NA,NA,NA
201104912,VILMA,2011-05-22,2011,05,57.81,22.89,1.13,34,NA,NA,NA
201104912,VILMA,2011-05-22,2011,05,57.81,22.89,1.16,35,NA,NA,NA
201104912,VILMA,2011-05-22,2011,05,57.81,22.89,1.42,36,NA,NA,NA
201104912,VILMA,2011-05-22,2011,05,57.81,22.89,1.8,37,NA,NA,NA
201105092,VILMA,2011-06-01,2011,06,58.27,24.31,1.03,1,NA,NA,NA
201105092,VILMA,2011-06-01,2011,06,58.27,24.31,1.16,5,NA,NA,NA
201105092,VILMA,2011-06-01,2011,06,58.27,24.31,1.1,7,NA,NA,NA
201105102,VILMA,2011-06-01,2011,06,58.22,24.31,1.11,1,NA,NA,NA
201105102,VILMA,2011-06-01,2011,06,58.22,24.31,1.17,5,NA,NA,NA
201105102,VILMA,2011-06-01,2011,06,58.22,24.31,1.36,11,NA,NA,NA
201105112,VILMA,2011-06-01,2011,06,57.85,23.92,0.84,1,27,0,SEA-011
201105112,VILMA,2011-06-01,2011,06,57.85,23.92,1.12,5,27,0,SEA-011
201105112,VILMA,2011-06-01,2011,06,57.85,23.92,0.61,15,27,0,SEA-011
201105112,VILMA,2011-06-01,2011,06,57.85,23.92,0.42,20,27,0,SEA-011
201105112,VILMA,2011-06-01,2011,06,57.85,23.92,1.48,30,27,0,SEA-011
201105122,VILMA,2011-06-01,2011,06,57.62,23.62,1.03,1,27,0,SEA-011
201105122,VILMA,2011-06-01,2011,06,57.62,23.62,1.24,5,27,0,SEA-011
201105122,VILMA,2011-06-01,2011,06,57.62,23.62,0.69,15,27,0,SEA-011
201105122,VILMA,2011-06-01,2011,06,57.62,23.62,0.51,20,27,0,SEA-011
201105122,VILMA,2011-06-01,2011,06,57.62,23.62,0.28,30,27,0,SEA-011
201105122,VILMA,2011-06-01,2011,06,57.62,23.62,0.29,40,27,0,SEA-011
201105122,VILMA,2011-06-01,2011,06,57.62,23.62,0.38,50,27,0,SEA-011
201105122,VILMA,2011-06-01,2011,06,57.62,23.62,3.17,53,27,0,SEA-011
201105132,VILMA,2011-06-01,2011,06,58.34,24.43,0.72,0,NA,NA,NA
201105132,VILMA,2011-06-01,2011,06,58.34,24.43,1.68,1,NA,NA,NA
201105132,VILMA,2011-06-01,2011,06,58.34,24.43,1.45,5,NA,NA,NA
201105142,VILMA,2011-06-02,2011,06,58.2,23.4,0.36,1,28,16,SEA-011
201105142,VILMA,2011-06-02,2011,06,58.2,23.4,0.54,5,28,16,SEA-011
201105142,VILMA,2011-06-02,2011,06,58.2,23.4,0.46,15,28,16,SEA-011
201105142,VILMA,2011-06-02,2011,06,58.2,23.4,0.56,20,28,16,SEA-011
201105142,VILMA,2011-06-02,2011,06,58.2,23.4,1.21,27,28,16,SEA-011
201105152,VILMA,2011-06-02,2011,06,58.07,23.95,1.67,1,NA,NA,NA
201105152,VILMA,2011-06-02,2011,06,58.07,23.95,1.81,5,NA,NA,NA
201105152,VILMA,2011-06-02,2011,06,58.07,23.95,1.86,11,NA,NA,NA
201105162,VILMA,2011-06-02,2011,06,58.27,24.47,3.37,1,NA,NA,NA
201105162,VILMA,2011-06-02,2011,06,58.27,24.47,4.34,5,NA,NA,NA
201105162,VILMA,2011-06-02,2011,06,58.27,24.47,5.41,6,NA,NA,NA
201105762,VILMA,2011-06-27,2011,06,58.34,24.43,3.54,0,NA,NA,NA
201105762,VILMA,2011-06-27,2011,06,58.34,24.43,5.7,1,NA,NA,NA
201105762,VILMA,2011-06-27,2011,06,58.34,24.43,5.87,2,NA,NA,NA
201105762,VILMA,2011-06-27,2011,06,58.34,24.43,4.2,3,NA,NA,NA
201105762,VILMA,2011-06-27,2011,06,58.34,24.43,4.12,4,NA,NA,NA
201105762,VILMA,2011-06-27,2011,06,58.34,24.43,3.93,5,NA,NA,NA
201105762,VILMA,2011-06-27,2011,06,58.34,24.43,3.86,6,NA,NA,NA
201105772,VILMA,2011-06-27,2011,06,58.27,24.31,1.95,0,NA,NA,NA
201105772,VILMA,2011-06-27,2011,06,58.27,24.31,3.11,1,NA,NA,NA
201105772,VILMA,2011-06-27,2011,06,58.27,24.31,2.63,2,NA,NA,NA
201105772,VILMA,2011-06-27,2011,06,58.27,24.31,2.46,3,NA,NA,NA
201105772,VILMA,2011-06-27,2011,06,58.27,24.31,2.21,4,NA,NA,NA
201105772,VILMA,2011-06-27,2011,06,58.27,24.31,1.78,5,NA,NA,NA
201105772,VILMA,2011-06-27,2011,06,58.27,24.31,1.18,6,NA,NA,NA
201105772,VILMA,2011-06-27,2011,06,58.27,24.31,1.07,7,NA,NA,NA
201105832,VILMA,2011-06-29,2011,06,58.22,24.31,0.02,0,NA,NA,NA
201105882,VILMA,2011-06-29,2011,06,58.07,23.95,2.59,0,NA,NA,NA
201105882,VILMA,2011-06-29,2011,06,58.07,23.95,2.97,1,NA,NA,NA
201105882,VILMA,2011-06-29,2011,06,58.07,23.95,3.35,2,NA,NA,NA
201105882,VILMA,2011-06-29,2011,06,58.07,23.95,3.16,3,NA,NA,NA
201105882,VILMA,2011-06-29,2011,06,58.07,23.95,2.96,4,NA,NA,NA
201105882,VILMA,2011-06-29,2011,06,58.07,23.95,2.69,5,NA,NA,NA
201105882,VILMA,2011-06-29,2011,06,58.07,23.95,2.29,6,NA,NA,NA
201105882,VILMA,2011-06-29,2011,06,58.07,23.95,2.05,7,NA,NA,NA
201105912,VILMA,2011-06-30,2011,06,58.27,24.47,2.21,0,NA,NA,NA
201105912,VILMA,2011-06-30,2011,06,58.27,24.47,2.46,1,NA,NA,NA
201105912,VILMA,2011-06-30,2011,06,58.27,24.47,2.75,2,NA,NA,NA
201105912,VILMA,2011-06-30,2011,06,58.27,24.47,2.83,3,NA,NA,NA
201105912,VILMA,2011-06-30,2011,06,58.27,24.47,2.8,4,NA,NA,NA
201105912,VILMA,2011-06-30,2011,06,58.27,24.47,1.76,5,NA,NA,NA
201105912,VILMA,2011-06-30,2011,06,58.27,24.47,1.91,6,NA,NA,NA
201106132,VILMA,2011-07-12,2011,07,58.34,24.43,0.84,0,NA,NA,NA
201106132,VILMA,2011-07-12,2011,07,58.34,24.43,4.31,1,NA,NA,NA
201106132,VILMA,2011-07-12,2011,07,58.34,24.43,5.06,2,NA,NA,NA
201106132,VILMA,2011-07-12,2011,07,58.34,24.43,5.02,3,NA,NA,NA
201106132,VILMA,2011-07-12,2011,07,58.34,24.43,4.42,4,NA,NA,NA
201106132,VILMA,2011-07-12,2011,07,58.34,24.43,1.66,5,NA,NA,NA
201106132,VILMA,2011-07-12,2011,07,58.34,24.43,1.57,6,NA,NA,NA
201106142,VILMA,2011-07-12,2011,07,58.27,24.31,1.01,0,NA,NA,NA
201106142,VILMA,2011-07-12,2011,07,58.27,24.31,3.5,1,NA,NA,NA
201106142,VILMA,2011-07-12,2011,07,58.27,24.31,3.53,2,NA,NA,NA
201106142,VILMA,2011-07-12,2011,07,58.27,24.31,3.4,3,NA,NA,NA
201106142,VILMA,2011-07-12,2011,07,58.27,24.31,2.7,4,NA,NA,NA
201106142,VILMA,2011-07-12,2011,07,58.27,24.31,1.45,5,NA,NA,NA
201106142,VILMA,2011-07-12,2011,07,58.27,24.31,0.98,6,NA,NA,NA
201106142,VILMA,2011-07-12,2011,07,58.27,24.31,0.83,7,NA,NA,NA
201106152,VILMA,2011-07-12,2011,07,58.22,24.31,0.01,0,NA,NA,NA
201106162,VILMA,2011-07-12,2011,07,58.07,23.95,3.47,0,NA,NA,NA
201106162,VILMA,2011-07-12,2011,07,58.07,23.95,2.79,1,NA,NA,NA
201106162,VILMA,2011-07-12,2011,07,58.07,23.95,2.85,2,NA,NA,NA
201106162,VILMA,2011-07-12,2011,07,58.07,23.95,2.76,3,NA,NA,NA
201106162,VILMA,2011-07-12,2011,07,58.07,23.95,3.06,4,NA,NA,NA
201106162,VILMA,2011-07-12,2011,07,58.07,23.95,1.66,5,NA,NA,NA
201106162,VILMA,2011-07-12,2011,07,58.07,23.95,0.86,6,NA,NA,NA
201106162,VILMA,2011-07-12,2011,07,58.07,23.95,0.61,7,NA,NA,NA
201106162,VILMA,2011-07-12,2011,07,58.07,23.95,0.52,8,NA,NA,NA
201106162,VILMA,2011-07-12,2011,07,58.07,23.95,0.46,9,NA,NA,NA
201106162,VILMA,2011-07-12,2011,07,58.07,23.95,0.44,10,NA,NA,NA
201106162,VILMA,2011-07-12,2011,07,58.07,23.95,0.44,11,NA,NA,NA
201106172,VILMA,2011-07-12,2011,07,58.27,24.47,0.85,0,NA,NA,NA
201106172,VILMA,2011-07-12,2011,07,58.27,24.47,2.48,1,NA,NA,NA
201106172,VILMA,2011-07-12,2011,07,58.27,24.47,3.57,2,NA,NA,NA
201106172,VILMA,2011-07-12,2011,07,58.27,24.47,3.68,3,NA,NA,NA
201106172,VILMA,2011-07-12,2011,07,58.27,24.47,2.28,4,NA,NA,NA
201106172,VILMA,2011-07-12,2011,07,58.27,24.47,0.88,5,NA,NA,NA
201106172,VILMA,2011-07-12,2011,07,58.27,24.47,0.83,6,NA,NA,NA
201106472,VILMA,2011-07-27,2011,07,58.34,24.43,2.76,0,NA,NA,NA
201106472,VILMA,2011-07-27,2011,07,58.34,24.43,4.84,1,NA,NA,NA
201106472,VILMA,2011-07-27,2011,07,58.34,24.43,4.11,2,NA,NA,NA
201106472,VILMA,2011-07-27,2011,07,58.34,24.43,3.04,3,NA,NA,NA
201106472,VILMA,2011-07-27,2011,07,58.34,24.43,3.17,4,NA,NA,NA
201106472,VILMA,2011-07-27,2011,07,58.34,24.43,2.8,5,NA,NA,NA
201106472,VILMA,2011-07-27,2011,07,58.34,24.43,2.86,6,NA,NA,NA
201106482,VILMA,2011-07-27,2011,07,58.27,24.31,0.01,0,NA,NA,NA
201106492,VILMA,2011-07-27,2011,07,58.22,24.31,1.06,0,NA,NA,NA
201106492,VILMA,2011-07-27,2011,07,58.22,24.31,1.73,1,NA,NA,NA
201106492,VILMA,2011-07-27,2011,07,58.22,24.31,1.81,2,NA,NA,NA
201106492,VILMA,2011-07-27,2011,07,58.22,24.31,1.45,3,NA,NA,NA
201106492,VILMA,2011-07-27,2011,07,58.22,24.31,1.24,4,NA,NA,NA
201106492,VILMA,2011-07-27,2011,07,58.22,24.31,1.03,5,NA,NA,NA
201106492,VILMA,2011-07-27,2011,07,58.22,24.31,0.89,6,NA,NA,NA
201106492,VILMA,2011-07-27,2011,07,58.22,24.31,0.79,7,NA,NA,NA
201106492,VILMA,2011-07-27,2011,07,58.22,24.31,0.68,8,NA,NA,NA
201106492,VILMA,2011-07-27,2011,07,58.22,24.31,0.72,9,NA,NA,NA
201106492,VILMA,2011-07-27,2011,07,58.22,24.31,0.75,10,NA,NA,NA
201106492,VILMA,2011-07-27,2011,07,58.22,24.31,0.83,11,NA,NA,NA
201106502,VILMA,2011-07-27,2011,07,58.07,23.95,2.29,0,NA,NA,NA
201106502,VILMA,2011-07-27,2011,07,58.07,23.95,2.84,1,NA,NA,NA
201106502,VILMA,2011-07-27,2011,07,58.07,23.95,2.99,2,NA,NA,NA
201106502,VILMA,2011-07-27,2011,07,58.07,23.95,2.91,3,NA,NA,NA
201106502,VILMA,2011-07-27,2011,07,58.07,23.95,2.62,4,NA,NA,NA
201106502,VILMA,2011-07-27,2011,07,58.07,23.95,2.1,5,NA,NA,NA
201106502,VILMA,2011-07-27,2011,07,58.07,23.95,1.5,6,NA,NA,NA
201106502,VILMA,2011-07-27,2011,07,58.07,23.95,1.2,7,NA,NA,NA
201106502,VILMA,2011-07-27,2011,07,58.07,23.95,0.98,8,NA,NA,NA
201106502,VILMA,2011-07-27,2011,07,58.07,23.95,0.87,9,NA,NA,NA
201106502,VILMA,2011-07-27,2011,07,58.07,23.95,0.8,10,NA,NA,NA
201106502,VILMA,2011-07-27,2011,07,58.07,23.95,0.85,11,NA,NA,NA
201106502,VILMA,2011-07-27,2011,07,58.07,23.95,1.27,12,NA,NA,NA
201106512,VILMA,2011-07-27,2011,07,58.27,24.47,0.82,0,NA,NA,NA
201106512,VILMA,2011-07-27,2011,07,58.27,24.47,1.56,1,NA,NA,NA
201106512,VILMA,2011-07-27,2011,07,58.27,24.47,2.13,2,NA,NA,NA
201106512,VILMA,2011-07-27,2011,07,58.27,24.47,1.94,3,NA,NA,NA
201106512,VILMA,2011-07-27,2011,07,58.27,24.47,1.96,4,NA,NA,NA
201106512,VILMA,2011-07-27,2011,07,58.27,24.47,1.87,5,NA,NA,NA
201106512,VILMA,2011-07-27,2011,07,58.27,24.47,2.48,6,NA,NA,NA
201106822,VILMA,2011-08-11,2011,08,58.34,24.43,2.11,0,NA,NA,NA
201106822,VILMA,2011-08-11,2011,08,58.34,24.43,2.93,1,NA,NA,NA
201106822,VILMA,2011-08-11,2011,08,58.34,24.43,2.96,2,NA,NA,NA
201106822,VILMA,2011-08-11,2011,08,58.34,24.43,3.13,3,NA,NA,NA
201106822,VILMA,2011-08-11,2011,08,58.34,24.43,3.05,4,NA,NA,NA
201106822,VILMA,2011-08-11,2011,08,58.34,24.43,3.13,5,NA,NA,NA
201106822,VILMA,2011-08-11,2011,08,58.34,24.43,3.24,6,NA,NA,NA
201106852,VILMA,2011-08-11,2011,08,58.27,24.47,2.24,0,NA,NA,NA
201106852,VILMA,2011-08-11,2011,08,58.27,24.47,3.69,1,NA,NA,NA
201106852,VILMA,2011-08-11,2011,08,58.27,24.47,3.72,2,NA,NA,NA
201106852,VILMA,2011-08-11,2011,08,58.27,24.47,4.08,3,NA,NA,NA
201106852,VILMA,2011-08-11,2011,08,58.27,24.47,3.81,4,NA,NA,NA
201106852,VILMA,2011-08-11,2011,08,58.27,24.47,3.95,5,NA,NA,NA
201106852,VILMA,2011-08-11,2011,08,58.27,24.47,5.14,6,NA,NA,NA
201106862,VILMA,2011-08-11,2011,08,58.22,24.31,2.19,0,NA,NA,NA
201106862,VILMA,2011-08-11,2011,08,58.22,24.31,1.92,1,NA,NA,NA
201106862,VILMA,2011-08-11,2011,08,58.22,24.31,2.06,2,NA,NA,NA
201106862,VILMA,2011-08-11,2011,08,58.22,24.31,2.14,3,NA,NA,NA
201106862,VILMA,2011-08-11,2011,08,58.22,24.31,2.13,4,NA,NA,NA
201106862,VILMA,2011-08-11,2011,08,58.22,24.31,2.06,5,NA,NA,NA
201106862,VILMA,2011-08-11,2011,08,58.22,24.31,1.71,6,NA,NA,NA
201106862,VILMA,2011-08-11,2011,08,58.22,24.31,1.82,7,NA,NA,NA
201106862,VILMA,2011-08-11,2011,08,58.22,24.31,1.96,8,NA,NA,NA
201106862,VILMA,2011-08-11,2011,08,58.22,24.31,1.86,9,NA,NA,NA
201106862,VILMA,2011-08-11,2011,08,58.22,24.31,2.14,10,NA,NA,NA
201106862,VILMA,2011-08-11,2011,08,58.22,24.31,2.66,11,NA,NA,NA
201106872,VILMA,2011-08-11,2011,08,58.27,24.31,2.45,0,NA,NA,NA
201106872,VILMA,2011-08-11,2011,08,58.27,24.31,2.8,1,NA,NA,NA
201106872,VILMA,2011-08-11,2011,08,58.27,24.31,3.19,2,NA,NA,NA
201106872,VILMA,2011-08-11,2011,08,58.27,24.31,3.01,3,NA,NA,NA
201106872,VILMA,2011-08-11,2011,08,58.27,24.31,3.02,4,NA,NA,NA
201106872,VILMA,2011-08-11,2011,08,58.27,24.31,2.88,5,NA,NA,NA
201106872,VILMA,2011-08-11,2011,08,58.27,24.31,2.96,6,NA,NA,NA
201106872,VILMA,2011-08-11,2011,08,58.27,24.31,3.45,7,NA,NA,NA
201106882,VILMA,2011-08-12,2011,08,58.07,23.95,0.56,0,NA,NA,NA
201106882,VILMA,2011-08-12,2011,08,58.07,23.95,2.64,1,NA,NA,NA
201106882,VILMA,2011-08-12,2011,08,58.07,23.95,2.63,2,NA,NA,NA
201106882,VILMA,2011-08-12,2011,08,58.07,23.95,2.77,3,NA,NA,NA
201106882,VILMA,2011-08-12,2011,08,58.07,23.95,2.58,4,NA,NA,NA
201106882,VILMA,2011-08-12,2011,08,58.07,23.95,2.48,5,NA,NA,NA
201106882,VILMA,2011-08-12,2011,08,58.07,23.95,2.45,6,NA,NA,NA
201106882,VILMA,2011-08-12,2011,08,58.07,23.95,2.69,7,NA,NA,NA
201106882,VILMA,2011-08-12,2011,08,58.07,23.95,2.55,8,NA,NA,NA
201106882,VILMA,2011-08-12,2011,08,58.07,23.95,2.44,9,NA,NA,NA
201106882,VILMA,2011-08-12,2011,08,58.07,23.95,2.57,10,NA,NA,NA
201106882,VILMA,2011-08-12,2011,08,58.07,23.95,2.65,11,NA,NA,NA
201106892,VILMA,2011-08-12,2011,08,57.85,23.92,0.98,0,27,0,SEA-011
201106892,VILMA,2011-08-12,2011,08,57.85,23.92,1.48,1,27,0,SEA-011
201106892,VILMA,2011-08-12,2011,08,57.85,23.92,1.38,2,27,0,SEA-011
201106892,VILMA,2011-08-12,2011,08,57.85,23.92,1.42,3,27,0,SEA-011
201106892,VILMA,2011-08-12,2011,08,57.85,23.92,1.44,4,27,0,SEA-011
201106892,VILMA,2011-08-12,2011,08,57.85,23.92,1.5,5,27,0,SEA-011
201106892,VILMA,2011-08-12,2011,08,57.85,23.92,1.57,6,27,0,SEA-011
201106892,VILMA,2011-08-12,2011,08,57.85,23.92,1.65,7,27,0,SEA-011
201106892,VILMA,2011-08-12,2011,08,57.85,23.92,1.78,8,27,0,SEA-011
201106892,VILMA,2011-08-12,2011,08,57.85,23.92,1.69,9,27,0,SEA-011
201106892,VILMA,2011-08-12,2011,08,57.85,23.92,1.58,10,27,0,SEA-011
201106892,VILMA,2011-08-12,2011,08,57.85,23.92,1.64,11,27,0,SEA-011
201106892,VILMA,2011-08-12,2011,08,57.85,23.92,1.68,12,27,0,SEA-011
201106892,VILMA,2011-08-12,2011,08,57.85,23.92,1.45,13,27,0,SEA-011
201106892,VILMA,2011-08-12,2011,08,57.85,23.92,1.52,14,27,0,SEA-011
201106892,VILMA,2011-08-12,2011,08,57.85,23.92,1.39,15,27,0,SEA-011
201106892,VILMA,2011-08-12,2011,08,57.85,23.92,1.33,16,27,0,SEA-011
201106892,VILMA,2011-08-12,2011,08,57.85,23.92,1,17,27,0,SEA-011
201106892,VILMA,2011-08-12,2011,08,57.85,23.92,0.36,18,27,0,SEA-011
201106892,VILMA,2011-08-12,2011,08,57.85,23.92,0.35,19,27,0,SEA-011
201106892,VILMA,2011-08-12,2011,08,57.85,23.92,0.35,20,27,0,SEA-011
201106892,VILMA,2011-08-12,2011,08,57.85,23.92,0.34,21,27,0,SEA-011
201106892,VILMA,2011-08-12,2011,08,57.85,23.92,0.37,22,27,0,SEA-011
201106892,VILMA,2011-08-12,2011,08,57.85,23.92,0.39,23,27,0,SEA-011
201106892,VILMA,2011-08-12,2011,08,57.85,23.92,0.4,24,27,0,SEA-011
201106892,VILMA,2011-08-12,2011,08,57.85,23.92,0.41,25,27,0,SEA-011
201106892,VILMA,2011-08-12,2011,08,57.85,23.92,0.42,26,27,0,SEA-011
201106892,VILMA,2011-08-12,2011,08,57.85,23.92,0.45,27,27,0,SEA-011
201106892,VILMA,2011-08-12,2011,08,57.85,23.92,0.46,28,27,0,SEA-011
201106892,VILMA,2011-08-12,2011,08,57.85,23.92,0.48,29,27,0,SEA-011
201106892,VILMA,2011-08-12,2011,08,57.85,23.92,0.85,30,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.92,0,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.93,1,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.94,2,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.95,3,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.98,4,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,1,5,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,1.02,6,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,1.06,7,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,1.03,8,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,1.02,9,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,1,10,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.96,11,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,1.02,12,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,1.06,13,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,1,14,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.61,15,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.4,16,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.37,17,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.35,18,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.31,19,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.31,20,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.31,21,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.32,22,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.31,23,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.33,24,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.32,25,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.31,26,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.32,27,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.3,28,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.32,29,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.29,30,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.31,31,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.3,32,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.31,33,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.33,34,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.32,35,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.31,36,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.31,37,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.33,38,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.34,39,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.33,40,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.31,41,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.33,42,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.32,43,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.31,44,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.34,45,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.44,46,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.32,47,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.46,48,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.6,49,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.77,50,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.56,51,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.49,52,27,0,SEA-011
201106902,VILMA,2011-08-12,2011,08,57.62,23.62,0.9,53,27,0,SEA-011
201106912,VILMA,2011-08-13,2011,08,57.81,22.89,0.69,0,NA,NA,NA
201106912,VILMA,2011-08-13,2011,08,57.81,22.89,0.6,1,NA,NA,NA
201106912,VILMA,2011-08-13,2011,08,57.81,22.89,0.59,2,NA,NA,NA
201106912,VILMA,2011-08-13,2011,08,57.81,22.89,0.61,3,NA,NA,NA
201106912,VILMA,2011-08-13,2011,08,57.81,22.89,0.66,4,NA,NA,NA
201106912,VILMA,2011-08-13,2011,08,57.81,22.89,0.61,5,NA,NA,NA
201106912,VILMA,2011-08-13,2011,08,57.81,22.89,0.62,6,NA,NA,NA
201106912,VILMA,2011-08-13,2011,08,57.81,22.89,0.61,7,NA,NA,NA
201106912,VILMA,2011-08-13,2011,08,57.81,22.89,0.63,8,NA,NA,NA
201106912,VILMA,2011-08-13,2011,08,57.81,22.89,0.64,9,NA,NA,NA
201106912,VILMA,2011-08-13,2011,08,57.81,22.89,0.61,10,NA,NA,NA
201106912,VILMA,2011-08-13,2011,08,57.81,22.89,0.62,11,NA,NA,NA
201106912,VILMA,2011-08-13,2011,08,57.81,22.89,0.65,12,NA,NA,NA
201106912,VILMA,2011-08-13,2011,08,57.81,22.89,0.54,13,NA,NA,NA
201106912,VILMA,2011-08-13,2011,08,57.81,22.89,0.52,14,NA,NA,NA
201106912,VILMA,2011-08-13,2011,08,57.81,22.89,0.47,15,NA,NA,NA
201106912,VILMA,2011-08-13,2011,08,57.81,22.89,0.44,16,NA,NA,NA
201106912,VILMA,2011-08-13,2011,08,57.81,22.89,0.41,17,NA,NA,NA
201106912,VILMA,2011-08-13,2011,08,57.81,22.89,0.41,18,NA,NA,NA
201106912,VILMA,2011-08-13,2011,08,57.81,22.89,0.38,19,NA,NA,NA
201106912,VILMA,2011-08-13,2011,08,57.81,22.89,0.38,20,NA,NA,NA
201106912,VILMA,2011-08-13,2011,08,57.81,22.89,0.37,21,NA,NA,NA
